"U:0","U:1","U:2","Points:0","Points:1","Points:2"
38.0087,0.670992,1.54139,0.0993337,0.170645,0.09
37.9809,0.622738,0.85027,0.102102,0.170088,0.09
38.4675,0.767146,1.2632,0.101547,0.170642,0.09
38.1675,0.860823,1.25711,0.104316,0.170085,0.09
38.1375,0.777468,0.984091,0.103761,0.170639,0.09
38.3403,1.24347,1.60421,0.106529,0.170082,0.09
38.4507,0.599812,1.19534,0.105975,0.170636,0.09
39.9602,1.1688,1.16166,0.108743,0.170079,0.09
39.199,0.852582,0.903819,0.108188,0.170633,0.09
39.7052,-0.71225,0.945015,0.110957,0.170076,0.09
39.6264,-0.403617,0.885869,0.110402,0.17063,0.09
38.7439,-1.94893,0.800066,0.113171,0.170074,0.09
38.7195,-1.72162,0.802603,0.112617,0.170627,0.09
37.4927,-2.10837,0.94153,0.115386,0.170071,0.09
37.7189,-1.76706,0.886448,0.114831,0.170624,0.09
36.9944,-1.61312,1.00603,0.1176,0.170068,0.09
37.2351,-1.55171,0.79436,0.117045,0.170622,0.09
36.7673,-1.16399,1.46531,0.119822,0.170055,0.09
36.765,-1.19402,1.53286,0.119262,0.170616,0.09
36.322,1.89626,0.452222,0.0418317,0.172383,0.09
36.4868,1.63217,0.500898,0.0412724,0.172927,0.09
36.4975,2.0304,0.349804,0.0440544,0.172401,0.09
36.6839,1.72703,0.369706,0.0435026,0.172951,0.09
36.4991,2.03349,0.441675,0.0463263,0.172442,0.09
36.6474,1.91504,0.549223,0.0457712,0.172991,0.09
37.0589,2.09777,0.562979,0.0485692,0.172457,0.09
36.9515,2.29555,0.702938,0.0480162,0.173007,0.09
36.9741,2.52207,0.579974,0.0507856,0.172461,0.09
37.0651,2.98687,0.780324,0.0502326,0.173011,0.09
37.0635,2.91222,0.599766,0.0530023,0.172465,0.09
37.1947,3.08853,0.711208,0.0524492,0.173014,0.09
37.601,3.04761,0.876608,0.0552193,0.172467,0.09
37.5419,3.02298,0.990294,0.0546662,0.173017,0.09
37.9339,3.10871,0.696489,0.0574649,0.172477,0.09
37.8733,2.82674,0.779865,0.0568854,0.173019,0.09
38.3581,2.99168,0.869434,0.0597431,0.172487,0.09
38.4038,2.83103,0.83137,0.0591522,0.173033,0.09
39.075,2.57752,1.04572,0.0620523,0.172479,0.09
38.9221,2.53163,0.841139,0.0614962,0.17303,0.09
39.2922,2.44155,1.14807,0.0643108,0.172466,0.09
39.1621,2.41153,0.997919,0.0637485,0.173019,0.09
39.3689,2.20752,0.736744,0.0665285,0.172463,0.09
39.2396,2.15306,0.811142,0.065973,0.173014,0.09
39.2022,1.85858,0.93774,0.0687452,0.17246,0.09
39.1272,1.89578,0.930326,0.0681898,0.173012,0.09
39.7673,1.29648,1.02789,0.0709615,0.172456,0.09
39.5855,1.61231,1.10029,0.0704063,0.173008,0.09
40.072,1.13827,1.45919,0.0731781,0.172451,0.09
39.8345,1.13049,1.21223,0.0726226,0.173003,0.09
40.149,0.979724,1.17355,0.0754733,0.172404,0.09
40.0407,1.14605,1.08272,0.0748667,0.172987,0.09
39.5859,0.488502,0.775843,0.0776924,0.172396,0.09
39.8824,0.866266,0.95398,0.0771358,0.17295,0.09
39.8257,0.248791,0.994752,0.0799632,0.172333,0.09
39.667,0.321603,1.04631,0.0793925,0.172905,0.09
39.7613,-0.299141,0.643947,0.0821766,0.17233,0.09
39.5891,-0.101051,0.698042,0.0816212,0.172883,0.09
39.0736,-0.193761,1.35209,0.0843898,0.172326,0.09
38.9807,-0.108838,0.921919,0.0838344,0.172879,0.09
38.8108,0.0443376,1.49128,0.0866028,0.172323,0.09
38.9247,-0.00458441,1.47584,0.0860476,0.172876,0.09
38.75,-0.140191,1.25155,0.0888159,0.172319,0.09
38.8875,-0.187172,1.27247,0.0882607,0.172872,0.09
38.4243,-0.157392,0.99255,0.091029,0.172316,0.09
38.5146,-0.170609,0.972704,0.0904739,0.172869,0.09
38.4855,-0.213203,0.942293,0.0932422,0.172312,0.09
38.3805,-0.30402,0.97849,0.0926872,0.172866,0.09
38.5065,-0.166795,0.817347,0.0954555,0.172309,0.09
38.6175,-0.17304,0.784428,0.0949005,0.172862,0.09
38.373,0.188228,1.25886,0.0976689,0.172305,0.09
38.4627,-0.0491294,1.04699,0.0971139,0.172859,0.09
38.2905,0.19156,1.22653,0.0998824,0.172302,0.09
38.3328,0.176127,1.17025,0.0993274,0.172856,0.09
38.2991,0.262917,1.02983,0.102096,0.172299,0.09
38.3336,0.263601,1.23443,0.101541,0.172853,0.09
38.6879,-0.026356,0.616923,0.10431,0.172296,0.09
38.5704,0.0111869,0.827892,0.103755,0.17285,0.09
38.5657,0.303046,0.914923,0.106524,0.172293,0.09
38.3114,-0.0252926,0.765808,0.105969,0.172847,0.09
38.609,-0.204457,0.744203,0.108738,0.17229,0.09
38.4037,0.0647696,0.891055,0.108183,0.172844,0.09
38.5164,-0.499747,0.750409,0.110952,0.172288,0.09
38.5068,-0.49633,0.8112,0.110397,0.172841,0.09
38.2758,-1.26696,0.7168,0.113166,0.172285,0.09
38.4142,-1.26252,0.689604,0.112611,0.172838,0.09
37.8361,-1.36395,0.845382,0.11538,0.172282,0.09
37.7328,-1.10543,0.733445,0.114826,0.172836,0.09
37.4521,-1.11938,1.03993,0.117595,0.17228,0.09
37.5062,-0.883042,1.04037,0.11704,0.172833,0.09
37.4368,-1.10999,1.43817,0.119282,0.172782,0.09
36.7597,1.76429,0.608745,0.0440822,0.174624,0.09
36.7519,1.59472,0.559747,0.0435634,0.175742,0.09
36.6993,1.60761,0.450794,0.04353,0.175174,0.09
37.0296,1.90228,0.454833,0.0463571,0.174656,0.09
36.9074,1.84548,0.51868,0.0458041,0.175206,0.09
36.9094,2.04338,0.5895,0.0485735,0.17466,0.09
36.9744,2.13227,0.628179,0.0480205,0.17521,0.09
37.2686,2.33761,0.719382,0.0507901,0.174664,0.09
37.1292,2.337,0.694113,0.050237,0.175213,0.09
37.611,2.5455,0.658801,0.0530069,0.174667,0.09
37.5013,2.5866,0.673547,0.0524538,0.175216,0.09
37.8477,2.58238,0.774124,0.055224,0.174669,0.09
37.7307,2.45764,0.588634,0.0546709,0.175219,0.09
38.1177,2.70286,0.937991,0.0574491,0.174672,0.09
37.9047,2.43553,0.770976,0.0568889,0.17522,0.09
38.3667,2.58335,0.706623,0.059744,0.174688,0.09
38.1872,2.43447,0.677368,0.0591547,0.175233,0.09
38.638,2.471,0.943138,0.0620477,0.17468,0.09
38.4214,2.33994,0.823628,0.0614923,0.175231,0.09
38.9735,2.23729,1.04922,0.0643057,0.174667,0.09
38.7251,2.14175,1.0369,0.0637431,0.17522,0.09
39.0297,2.01235,0.981177,0.0665236,0.174665,0.09
39.1203,2.06935,0.8651,0.0659681,0.175216,0.09
39.3545,1.60131,0.806291,0.0687404,0.174662,0.09
39.4214,1.79392,0.910238,0.068185,0.175214,0.09
39.6735,1.31834,0.952421,0.070957,0.174659,0.09
39.5259,1.13265,0.845594,0.0704017,0.175211,0.09
39.5542,0.915141,0.860002,0.0731733,0.174655,0.09
39.3654,0.90557,0.661179,0.0726181,0.175207,0.09
39.3601,0.965934,0.945317,0.0753945,0.174648,0.09
39.1717,1.17674,0.93098,0.0748344,0.175202,0.09
39.5383,0.761083,1.08717,0.0776837,0.174603,0.09
39.3467,0.881281,1.09682,0.077107,0.17517,0.09
39.4612,0.402913,1.06743,0.0799167,0.174584,0.09
39.339,0.428116,0.971022,0.0793435,0.175151,0.09
39.2608,-0.159747,0.815816,0.0821678,0.174539,0.09
39.2732,-0.0739475,0.693685,0.0816113,0.175093,0.09
39.2439,-0.362279,0.557847,0.0843813,0.174535,0.09
39.2204,-0.233408,0.671484,0.0838258,0.175088,0.09
39.0344,-0.186146,1.1188,0.0865947,0.174532,0.09
38.9808,0.0394717,1.00195,0.0860393,0.175085,0.09
38.6916,0.00418744,1.07573,0.0888082,0.174529,0.09
38.7283,0.165001,1.0007,0.0882528,0.175082,0.09
38.6578,-0.284731,0.794344,0.0910216,0.174525,0.09
38.7083,-0.290936,1.02966,0.0904663,0.175079,0.09
38.4834,-0.472391,0.761337,0.093235,0.174522,0.09
38.4793,-0.327843,0.88838,0.0926798,0.175075,0.09
38.4391,-0.31895,0.86447,0.0954486,0.174519,0.09
38.3757,-0.204946,0.786321,0.0948934,0.175072,0.09
38.2664,0.170796,0.957107,0.0976622,0.174516,0.09
38.2143,-0.0301914,0.818207,0.097107,0.175069,0.09
38.4108,-0.0249898,0.728066,0.0998759,0.174513,0.09
38.3643,-0.17298,0.75095,0.0993208,0.175066,0.09
38.4778,-0.144013,0.881734,0.10209,0.17451,0.09
38.3086,-0.101197,0.818677,0.101535,0.175063,0.09
38.4517,-0.128297,0.520573,0.104304,0.174507,0.09
38.3954,-0.143942,0.503569,0.103749,0.17506,0.09
38.2296,-0.031441,0.806947,0.106518,0.174504,0.09
38.2577,-0.261851,0.745636,0.105963,0.175058,0.09
38.4601,-0.652491,0.575449,0.108732,0.174501,0.09
38.5082,-0.296173,0.583192,0.108177,0.175055,0.09
38.2517,-0.673669,0.529993,0.110946,0.174499,0.09
38.3099,-0.547601,0.469557,0.110391,0.175052,0.09
37.8812,-0.5827,0.820698,0.11316,0.174496,0.09
37.9034,-0.825778,0.640289,0.112605,0.17505,0.09
37.7574,-0.987499,0.806732,0.115375,0.174494,0.09
37.8267,-0.831831,0.738174,0.11482,0.175047,0.09
37.5558,-0.919613,0.594605,0.11759,0.174491,0.09
37.5294,-0.610854,0.813253,0.117034,0.175596,0.09
37.6217,-0.722283,0.720984,0.117035,0.175045,0.09
36.8246,1.76855,0.504317,0.0463612,0.176859,0.09
36.8718,1.67022,0.53669,0.0458083,0.177409,0.09
37.0722,1.71812,0.381269,0.0485779,0.176863,0.09
37.1589,1.77704,0.345997,0.0480248,0.177412,0.09
37.2243,1.92095,0.519503,0.0507946,0.176866,0.09
37.2783,1.96509,0.517783,0.0502415,0.177416,0.09
37.4067,2.06804,0.464441,0.0530115,0.176868,0.09
37.4868,2.11018,0.616028,0.0524584,0.177418,0.09
37.6878,2.19629,0.709814,0.0552287,0.17687,0.09
37.7021,2.11727,0.475134,0.0546756,0.17742,0.09
37.9175,2.21803,0.79952,0.057447,0.176871,0.09
37.8665,1.99374,0.683368,0.0568931,0.177421,0.09
38.189,2.16137,0.702991,0.0597448,0.176888,0.09
38.0548,1.96998,0.549531,0.0591565,0.177434,0.09
38.3924,2.09147,0.881165,0.0620387,0.176883,0.09
38.2808,2.02478,0.58148,0.0614891,0.177432,0.09
38.5617,1.79691,0.774279,0.0643007,0.176869,0.09
38.5781,1.845,0.734013,0.0637384,0.177422,0.09
38.8914,1.5441,0.689395,0.0665187,0.176867,0.09
38.7508,1.61839,0.622015,0.0659631,0.177418,0.09
39.2087,1.42003,0.811199,0.0687357,0.176865,0.09
38.9609,1.43749,0.733011,0.0681802,0.177416,0.09
39.1743,1.35736,0.791311,0.0709523,0.176862,0.09
39.0313,1.27196,0.786793,0.070397,0.177413,0.09
39.1737,1.03225,0.744262,0.0731689,0.176858,0.09
39.156,0.920626,0.721847,0.0726136,0.17741,0.09
39.2642,0.642917,0.901249,0.0753852,0.176854,0.09
39.2295,0.769536,0.815801,0.07483,0.177406,0.09
39.1774,0.554958,0.96202,0.0776268,0.176839,0.09
39.0224,0.701017,0.926273,0.0770477,0.177401,0.09
39.3081,0.446353,0.802447,0.0798915,0.176805,0.09
39.0932,0.369928,0.819087,0.0793357,0.177357,0.09
39.1627,0.2166,0.767531,0.0821559,0.176751,0.09
39.1472,0.146738,0.619273,0.0815678,0.177339,0.09
38.7646,-0.0780816,0.702316,0.0843725,0.176744,0.09
38.8732,0.0657019,0.694609,0.0838168,0.177297,0.09
38.6842,-0.142536,0.720603,0.0865863,0.176741,0.09
38.6479,0.0316603,0.791462,0.0860307,0.177294,0.09
38.7797,-0.0825426,0.640593,0.0888,0.176738,0.09
38.6293,-0.0645507,0.731857,0.0882445,0.177291,0.09
38.5641,-0.179656,0.898068,0.0910137,0.176735,0.09
38.5686,-0.134191,0.892353,0.0904583,0.177288,0.09
38.335,-0.291717,1.00316,0.0932275,0.176732,0.09
38.4106,-0.228951,1.04731,0.0926721,0.177285,0.09
38.4422,-0.250592,0.753069,0.0954413,0.176729,0.09
38.3868,-0.337808,0.828974,0.094886,0.177282,0.09
38.3301,0.0103677,0.564367,0.0976551,0.176726,0.09
38.2223,-0.0911155,0.619209,0.0970998,0.177279,0.09
38.2625,-0.12382,0.569966,0.0998691,0.176723,0.09
38.3399,-0.159771,0.495156,0.0993138,0.177276,0.09
38.3667,-0.244933,0.628068,0.102083,0.17672,0.09
38.3429,-0.205966,0.622101,0.101528,0.177274,0.09
38.2746,-0.0612352,0.715927,0.104297,0.176717,0.09
38.2087,-0.171508,0.609386,0.103742,0.177271,0.09
38.1751,-0.40634,0.531312,0.106511,0.176715,0.09
38.2044,-0.401116,0.504317,0.105956,0.177268,0.09
38.3183,-0.575799,0.510332,0.108726,0.176712,0.09
38.2519,-0.41728,0.446715,0.108171,0.177266,0.09
38.1613,-0.451148,0.574199,0.11094,0.17671,0.09
38.0637,-0.430584,0.517259,0.110385,0.177263,0.09
37.9779,-0.611499,0.546308,0.113155,0.176707,0.09
38.0314,-0.665734,0.572751,0.112599,0.177261,0.09
37.8243,-0.738507,0.716819,0.115923,0.176704,0.09
37.8763,-0.849137,0.577021,0.115369,0.176705,0.09
37.8417,-0.735077,0.599734,0.114813,0.177811,0.09
37.8861,-0.805613,0.566398,0.114814,0.177258,0.09
36.8754,1.60892,0.51186,0.0463656,0.179062,0.09
36.8725,1.56332,0.491813,0.0458126,0.179612,0.09
37.0982,1.77706,0.417459,0.0485823,0.179065,0.09
37.1131,1.66314,0.367723,0.0480292,0.179615,0.09
37.3708,1.92896,0.373434,0.0507991,0.179068,0.09
37.3954,1.83004,0.390193,0.0502461,0.179618,0.09
37.6273,1.93145,0.418338,0.0530162,0.17907,0.09
37.6207,1.88382,0.464324,0.0524631,0.17962,0.09
37.7474,1.96874,0.612373,0.0552335,0.179072,0.09
37.7837,1.92329,0.62922,0.0546803,0.179622,0.09
37.8443,2.04995,0.8161,0.0574511,0.179073,0.09
37.9095,2.00932,0.90137,0.0568978,0.179623,0.09
38.0492,1.91882,0.727349,0.0597451,0.179089,0.09
38.0509,1.91972,0.841478,0.0591527,0.179634,0.09
38.2463,1.82805,0.666453,0.0620126,0.179087,0.09
38.1989,1.81355,0.551773,0.0614788,0.179634,0.09
38.4825,1.74412,0.77685,0.0642957,0.179071,0.09
38.3737,1.62544,0.527112,0.0637338,0.179623,0.09
38.6661,1.50853,0.696432,0.0665137,0.179069,0.09
38.5821,1.39597,0.553128,0.0659582,0.17962,0.09
38.7844,1.30562,0.61378,0.0687308,0.179067,0.09
38.6811,1.20539,0.586729,0.0681753,0.179618,0.09
38.905,1.15593,0.66473,0.0709476,0.179064,0.09
38.8363,1.18969,0.645187,0.0703923,0.179615,0.09
38.8759,1.09455,0.850825,0.0731643,0.179061,0.09
38.9578,1.11629,0.828504,0.072609,0.179612,0.09
38.8473,0.79022,0.759464,0.0753808,0.179057,0.09
38.9092,0.696027,0.752026,0.0748255,0.179609,0.09
38.9653,0.380462,0.494732,0.0775972,0.179053,0.09
38.8721,0.420409,0.511336,0.077042,0.179605,0.09
38.8835,0.332609,0.595198,0.0798811,0.179013,0.09
38.7951,0.408226,0.554248,0.079282,0.179591,0.09
38.8129,0.265955,0.726342,0.0821019,0.179005,0.09
38.7936,0.290054,0.63387,0.0815437,0.179559,0.09
38.9167,0.225558,0.7558,0.0843634,0.178953,0.09
38.9056,0.225087,0.689899,0.0838056,0.179508,0.09
38.9661,0.0565709,0.708553,0.0865775,0.17895,0.09
38.9367,0.0394606,0.679211,0.0860218,0.179503,0.09
38.7367,-0.189151,0.698363,0.0887916,0.178947,0.09
38.7584,-0.0963828,0.825692,0.0882359,0.1795,0.09
38.5227,-0.225481,0.761173,0.0910056,0.178944,0.09
38.5384,-0.0865791,0.804328,0.09045,0.179497,0.09
38.4373,-0.0976887,0.694469,0.0932196,0.178941,0.09
38.4395,-0.0589266,0.685219,0.0926641,0.179495,0.09
38.3744,-0.13123,0.595934,0.0954337,0.178939,0.09
38.3391,-0.264965,0.539142,0.0948782,0.179492,0.09
38.3499,-0.341137,0.544818,0.0976477,0.178936,0.09
38.3105,-0.194192,0.543358,0.0970923,0.179489,0.09
38.2766,-0.156948,0.568816,0.0998619,0.178933,0.09
38.2418,-0.0932392,0.523939,0.0993065,0.179486,0.09
38.2055,-0.156709,0.599736,0.102076,0.17893,0.09
38.2058,-0.230145,0.601473,0.101521,0.179484,0.09
38.1406,-0.252312,0.482403,0.10429,0.178928,0.09
38.1201,-0.288094,0.493221,0.103735,0.179481,0.09
38.1077,-0.421673,0.43361,0.106505,0.178925,0.09
38.1106,-0.423162,0.424326,0.10595,0.179479,0.09
37.9874,-0.510604,0.498757,0.108719,0.178923,0.09
38.0179,-0.508003,0.580632,0.108164,0.179476,0.09
37.8644,-0.495055,0.564388,0.110934,0.17892,0.09
37.8965,-0.454961,0.551688,0.110379,0.179474,0.09
37.8874,-0.489091,0.515751,0.113702,0.178917,0.09
37.8621,-0.429414,0.526338,0.113149,0.178918,0.09
37.8215,-0.472024,0.375295,0.112593,0.179471,0.09
37.2599,1.63496,0.448421,0.0485868,0.181268,0.09
37.1552,1.51807,0.390104,0.0480337,0.181817,0.09
37.4395,1.74521,0.4494,0.0508037,0.18127,0.09
37.3441,1.55589,0.406426,0.0502506,0.18182,0.09
37.5946,1.75801,0.510837,0.0530209,0.181272,0.09
37.5822,1.61851,0.493364,0.0524677,0.181822,0.09
37.6858,1.75521,0.524981,0.0552382,0.181273,0.09
37.7497,1.7287,0.592059,0.0546851,0.181823,0.09
37.8196,1.7091,0.50168,0.0574558,0.181274,0.09
37.8645,1.75709,0.620562,0.0569026,0.181824,0.09
37.931,1.69812,0.57779,0.0597459,0.181289,0.09
37.9353,1.69357,0.632114,0.0591555,0.181834,0.09
38.0629,1.72389,0.613912,0.0620054,0.181288,0.09
38.0253,1.61054,0.5833,0.0614542,0.181838,0.09
38.3197,1.58117,0.646519,0.0642913,0.181272,0.09
38.2172,1.40428,0.477841,0.0637345,0.181823,0.09
38.548,1.31104,0.69189,0.0665088,0.181271,0.09
38.4677,1.21855,0.525283,0.0659532,0.181821,0.09
38.6169,1.08121,0.594858,0.0687259,0.181269,0.09
38.6118,1.17687,0.551744,0.0681704,0.18182,0.09
38.6519,1.02323,0.61426,0.0709429,0.181266,0.09
38.6615,1.13868,0.524589,0.0703875,0.181818,0.09
38.7178,0.985912,0.735113,0.0731597,0.181264,0.09
38.6657,0.971434,0.582494,0.0726043,0.181815,0.09
38.7295,0.758108,0.658181,0.0753763,0.18126,0.09
38.6743,0.711897,0.568571,0.074821,0.181812,0.09
38.6566,0.465563,0.544543,0.0775928,0.181257,0.09
38.6359,0.538974,0.476615,0.0770376,0.181808,0.09
38.59,0.316371,0.589708,0.0798219,0.181248,0.09
38.5802,0.425959,0.478178,0.0792542,0.181805,0.09
38.6352,0.251329,0.546153,0.0820919,0.181213,0.09
38.6161,0.301855,0.569723,0.0815352,0.181766,0.09
38.6988,0.211222,0.514829,0.0843467,0.181171,0.09
38.6468,0.210787,0.557681,0.0837608,0.181754,0.09
38.6489,0.114919,0.664407,0.0865685,0.181159,0.09
38.5832,0.12258,0.649274,0.0860126,0.181711,0.09
38.493,-0.0709414,0.664518,0.0887828,0.181156,0.09
38.5107,0.0104311,0.697511,0.088227,0.181709,0.09
38.3883,-0.151197,0.511177,0.0909971,0.181153,0.09
38.3957,-0.0969467,0.517425,0.0904414,0.181706,0.09
38.3083,-0.138564,0.555932,0.0932114,0.181151,0.09
38.2377,-0.118954,0.4419,0.0926558,0.181704,0.09
38.2319,-0.182406,0.549029,0.0954257,0.181148,0.09
38.181,-0.179786,0.497622,0.0948701,0.181701,0.09
38.2419,-0.285862,0.471354,0.0976401,0.181146,0.09
38.2307,-0.262468,0.460545,0.0970845,0.181699,0.09
38.2344,-0.259863,0.550508,0.0998544,0.181143,0.09
38.2323,-0.24276,0.551043,0.0992989,0.181696,0.09
38.1999,-0.170793,0.632785,0.102069,0.18114,0.09
38.187,-0.185249,0.638874,0.101513,0.181694,0.09
38.0924,-0.202244,0.4738,0.104283,0.181138,0.09
38.0436,-0.227203,0.52462,0.103728,0.181691,0.09
37.9864,-0.328914,0.389864,0.106498,0.181136,0.09
37.929,-0.331443,0.425674,0.105943,0.181689,0.09
37.9504,-0.487334,0.314324,0.108713,0.181133,0.09
37.9358,-0.422099,0.406309,0.108157,0.181686,0.09
37.881,-0.470125,0.227348,0.110927,0.181131,0.09
37.8623,-0.398255,0.335422,0.110372,0.181684,0.09
37.7467,-0.347214,0.412899,0.113142,0.181129,0.09
37.7179,-0.382778,0.372696,0.112587,0.181682,0.09
37.3974,1.46586,0.412606,0.0508083,0.183472,0.09
37.3587,1.37681,0.413203,0.0502552,0.184022,0.09
37.5465,1.52743,0.4189,0.0530256,0.183474,0.09
37.4681,1.48831,0.404676,0.0524724,0.184024,0.09
37.6973,1.52487,0.44619,0.055243,0.183475,0.09
37.5976,1.54354,0.421064,0.0546898,0.184025,0.09
37.8492,1.51859,0.538582,0.0574606,0.183476,0.09
37.7375,1.5598,0.522191,0.0569074,0.184026,0.09
37.9935,1.46172,0.584248,0.0597468,0.18349,0.09
37.9,1.48745,0.601387,0.0591584,0.184035,0.09
38.0934,1.42017,0.541891,0.062004,0.183489,0.09
38.0507,1.39035,0.598002,0.0614526,0.184039,0.09
38.1978,1.3656,0.488572,0.0642863,0.183473,0.09
38.1712,1.2733,0.569169,0.0637296,0.184024,0.09
38.3031,1.20731,0.456388,0.0665038,0.183472,0.09
38.317,1.13452,0.503913,0.0659482,0.184023,0.09
38.4266,1.00875,0.412613,0.0687211,0.183471,0.09
38.4305,1.01895,0.409484,0.0681655,0.184022,0.09
38.5346,0.89852,0.458395,0.0709381,0.183469,0.09
38.4837,0.957987,0.411601,0.0703826,0.18402,0.09
38.5879,0.814298,0.576514,0.073155,0.183466,0.09
38.5096,0.852748,0.484352,0.0725996,0.184017,0.09
38.5979,0.680927,0.627787,0.0753717,0.183463,0.09
38.5352,0.689224,0.536164,0.0748164,0.184015,0.09
38.6436,0.52614,0.60616,0.0775884,0.18346,0.09
38.5793,0.54712,0.538393,0.0770331,0.184012,0.09
38.6634,0.357675,0.545277,0.079805,0.183456,0.09
38.6111,0.391539,0.508305,0.0792497,0.184008,0.09
38.5942,0.218993,0.488736,0.0820817,0.183421,0.09
38.5854,0.240184,0.440584,0.0814874,0.183996,0.09
38.4982,0.15933,0.482885,0.0843023,0.183414,0.09
38.5186,0.164874,0.408394,0.0837443,0.183968,0.09
38.4581,0.102106,0.478203,0.0865592,0.183367,0.09
38.4429,0.136184,0.4265,0.0860014,0.183922,0.09
38.4226,0.000886533,0.441466,0.0887738,0.183365,0.09
38.3605,0.0769275,0.448459,0.0882179,0.183917,0.09
38.3521,-0.057298,0.42367,0.0909884,0.183362,0.09
38.2794,-0.00292771,0.484769,0.0904326,0.183915,0.09
38.2993,-0.112366,0.397014,0.093203,0.18336,0.09
38.238,-0.0891798,0.480808,0.0926472,0.183913,0.09
38.286,-0.172961,0.359973,0.0954175,0.183357,0.09
38.2299,-0.170824,0.410268,0.0948618,0.18391,0.09
38.2499,-0.199385,0.361563,0.0976321,0.183355,0.09
38.2016,-0.195116,0.335366,0.0970764,0.183908,0.09
38.1856,-0.189273,0.369286,0.0998467,0.183353,0.09
38.1445,-0.184767,0.312164,0.0992911,0.183906,0.09
38.1271,-0.193092,0.356932,0.102061,0.18335,0.09
38.0893,-0.196311,0.323783,0.101506,0.183903,0.09
38.0444,-0.25011,0.364852,0.104276,0.183348,0.09
38.0024,-0.216445,0.360412,0.103721,0.183901,0.09
37.9368,-0.31714,0.454197,0.106491,0.183346,0.09
37.9257,-0.253181,0.430222,0.105935,0.183899,0.09
37.877,-0.371824,0.53036,0.108706,0.183343,0.09
37.8481,-0.311173,0.348523,0.108148,0.184449,0.09
37.8769,-0.327925,0.483914,0.10815,0.183896,0.09
37.7908,-0.339779,0.56566,0.110921,0.183341,0.09
37.7763,-0.357805,0.523271,0.110365,0.183894,0.09
37.4859,1.25946,0.451767,0.0530303,0.185675,0.09
37.4951,1.21912,0.448134,0.0524771,0.186225,0.09
37.6202,1.27695,0.445559,0.0552477,0.185676,0.09
37.4992,1.18319,0.307581,0.0546958,0.186777,0.09
37.6221,1.23501,0.454872,0.0546946,0.186226,0.09
37.7839,1.28999,0.455751,0.0574654,0.185677,0.09
37.7539,1.24015,0.439569,0.0569122,0.186227,0.09
37.926,1.27776,0.472694,0.0597477,0.18569,0.09
37.8653,1.23884,0.41922,0.0591612,0.186236,0.09
38.0761,1.21548,0.51969,0.0620034,0.18569,0.09
37.9722,1.17959,0.435091,0.0614515,0.18624,0.09
38.1947,1.13614,0.544258,0.0642813,0.185675,0.09
38.0847,1.10187,0.483336,0.063725,0.186226,0.09
38.251,1.0304,0.494535,0.0664988,0.185674,0.09
38.1871,1.01615,0.495502,0.0659432,0.186225,0.09
38.2732,0.92892,0.422563,0.0687161,0.185673,0.09
38.281,0.930222,0.469785,0.0681606,0.186223,0.09
38.3044,0.839356,0.4109,0.0709333,0.185671,0.09
38.3505,0.834451,0.452996,0.0703778,0.186222,0.09
38.3578,0.742267,0.424012,0.0731503,0.185669,0.09
38.3941,0.7203,0.426602,0.0725948,0.18622,0.09
38.4039,0.623778,0.463553,0.0753671,0.185666,0.09
38.415,0.601242,0.414582,0.0748118,0.186217,0.09
38.4482,0.497066,0.51856,0.0775839,0.185663,0.09
38.4512,0.499257,0.449671,0.0770286,0.186214,0.09
38.4769,0.37601,0.530403,0.0798006,0.18566,0.09
38.4664,0.409586,0.473207,0.0792453,0.186211,0.09
38.452,0.283471,0.491836,0.0820211,0.185655,0.09
38.429,0.310916,0.43714,0.081462,0.186208,0.09
38.3984,0.209384,0.445819,0.0842925,0.185621,0.09
38.3706,0.202173,0.394776,0.0837342,0.186175,0.09
38.3532,0.122159,0.409399,0.0865431,0.185584,0.09
38.3146,0.103836,0.360264,0.0859606,0.186164,0.09
38.2825,0.0210126,0.382393,0.0887646,0.185573,0.09
38.2626,0.0277053,0.342904,0.0882086,0.186126,0.09
38.2109,-0.047035,0.395313,0.0909795,0.185571,0.09
38.2229,-0.0098953,0.374481,0.0904235,0.186124,0.09
38.1796,-0.0776526,0.422232,0.0931942,0.185569,0.09
38.202,-0.0415678,0.419428,0.0926372,0.186123,0.09
38.156,-0.110238,0.450098,0.0954091,0.185567,0.09
38.1625,-0.0993609,0.433737,0.0948533,0.186119,0.09
38.1071,-0.159746,0.440786,0.0976239,0.185564,0.09
38.1106,-0.171936,0.410199,0.0970681,0.186117,0.09
38.0562,-0.215642,0.414565,0.0998387,0.185562,0.09
38.0593,-0.223685,0.39055,0.099283,0.186115,0.09
38.0198,-0.249835,0.365829,0.102054,0.18556,0.09
38.007,-0.219103,0.357324,0.101498,0.186113,0.09
37.9776,-0.277059,0.320891,0.104268,0.185558,0.09
37.9529,-0.205339,0.315911,0.103713,0.186111,0.09
37.862,-0.32044,0.336271,0.107037,0.185555,0.09
37.9092,-0.299008,0.312388,0.106483,0.185556,0.09
37.8735,-0.255827,0.330684,0.105926,0.186661,0.09
37.892,-0.243496,0.296222,0.105928,0.186109,0.09
37.6351,1.17906,0.388486,0.0574702,0.187878,0.09
